marca,model,pret,capacitate motor,putere,combustibil,caroserie,rulaj,culoare,an fabricatie,cutie viteza,descriere
peugeot,508,3 200 €,1 990 cm³,136 CP,Diesel,Berlina,203 000 km,Argintiu,2011,Manuala,"Peugeot 508
2.0 hDi
136 cp
6+1 trepte viteza
Dublu climatronic perfect functional
Volan piele
Pilot automat
SOS
Limitator viteza
Senzori ploaie
Senzori lumina
Lumini de zii
Navigatie color cu harti RO
Jante aluminiu
Carlig remorcare (nu detin cuiul, deaia nu se vede in poze)
Interior foarte curat si intretinut
Import Franta, pe roti, toate actele valabile, pleaca pe roti si parcurge orice distanta
Fara variante
3200€"
peugeot,208,9 150 €,1 190 cm³,N/A,Benzina,Hatchback,69 600 km,Alb,2020,Manuala,"• PureTech
• An 2020/ luna 12
• Km 69600
Stare nouă
Fără incidente în istoric
Fără erori
Consum și taxe fff mici
• Benzina
• Culoare Alb
• Euro 6
• Cutie de viteze manuală
• Navigație Mare color cu Touch Screen
• Tapiterie din textil în 2 nuanțe
• Active Safety Brake ( Avertizare frontala pentru evitarea impactului frontal)
• Lane Departure ( Avertizare la părăsirea benzii de rulare)
• Rest Recommendation ( Avertizare in caz de oboseala)
• Traffic Signs Recongnition ( Citeste semnele de circulație)
• High Bean Assistant ( Asistenta automata a fazei lungi cu cea scurtă)
• Drive Attention Warning
• Daylight LED ( Lumini de zi cu sistem LED)
• High Beam Assistant ( Asistenta la schimbarea automată a fazei lungi)
• Drive Mode ( Moduri condus Normal/Eco/Sport)
• Apple CarPlay
• Android Auto
• Sistem START/STOP
• Follow me Home
• Senzor lumini/ploaie/pneuri
• Climatronic
• Comenzi vocale
• Stopuri LED
• Volan in piele multifuncțional
• Tempomat / Pilot automat cu funcție de accelerare și frânare de pe volan
• Bluetooth/Wi-FI/HOTSPOTT/AUX/USB/MP3/Telefon
• Oglinzi reflectorizante antiorbire și încălzite
• Oglinzi electrice
• Proiectoare de ceata
• 2 Porturi USB C
• ISOFIX
• Scaune spate pliabile și culisabile fracționat
Preț fff ușor negociabil"
peugeot,308,6 600 €,1 600 cm³,90 CP,Diesel,Berlina,150 200 km,Negru,2017,Manuala,"Peugeot 308, 1.6 BlueHDI, an fabricatie 2017
Cumparata de la reprezentanta Peugeot din tara,
Al doilea proprietar,
Incalzire in scaune fata,
Clima dual-zone,
Folie antitermica montata,
Amortizoare noi,
Parbriz nou,
ITP valabil pana in 2017"
peugeot,Partner,3 850 €,1 600 cm³,N/A,Diesel,Pickup,178 865 km,Rosu,2014,Manuala,"Peugeot partner 2014, în stare foarte bună la cel mai mic preț cu kilometri puțini.
Aceasta mașină are un consum foarte mic (4L/100Km).
Merită văzută.
Pentru mai multe detalii vă rog să sunați sau lăsați mesaj."
peugeot,208,4 900 €,1 199 cm³,90 CP,Benzina,Hatchback,141 000 km,Alb,2018,Manuala,"Peugeot 2018
-an 2018
-motor 1,2 benzina
-euro 6
-Climatronic
-navigație
-141000 km reali
-încălzire în scaune
-comenzi volan
-pilot automat
-geamuri electrice
-ABS esp airbag
-compiuter bord
-închidere centralizată
-RAR EFECTUAT
-vopsea originală fără elemente revopsite , fără accident , km reali verificabili
Stare impecabilă
Locație Șomcuta Mare Maramureș
Preț 4900€TVA INCLUS"
peugeot,308,4 800 €,1 199 cm³,110 CP,Benzina,Break,180 000 km,Negru,2016,N/A,"Peugeot 308 SW 1.2 PureTech 130CP – 2016 – Full LED, Navi,– Adus recent, scoase numere roșii recent
Vând Peugeot 308 SW GT-Line, an fabricație 2016, motorizare 1.2 benzină – 130CP, cutie manuală .
Model elegant, economic și bine echipat, perfect pentru oraș și drumuri lungi."
peugeot,3008,15 990 €,1 500 cm³,130 CP,Diesel,SUV,178 000 km,N/A,2021,Automata,"TOP AUTO TRANSILVANIA oferă spre vanzare :
Model mașina :Peugeot 3008//Rate//
Preț :15990€
Rate începând de la :330
Motorizare :1.5HDI 130 cp
Transmisie:automată
An fabricație : 2021
Km garantați:178000
Garanție:12 luni
Serie șasiu : VF3MCYHZUMS068317
Mașina are distribuția schimbată și revizia completă a motorului , deținem factură !
Pentru mai multe poze ne puteți contacta la
numărul : 07******12
07******08
Se emite factura cu TVA deductibil!
Plata se face in Lei la Cursul BT!
Pentru mai multe modele accesați :
https://topautotransilvania.olx.ro/
Opțiune de finanțare prin partenerul nostru TBI Bank, rate fixe cu posibilitatea de plată în avans încă din prima lună. Se acceptă venituri din Diurne, venituri din străinătate, PFA, contracte de închiriere, maternitate, dividende. Aprobare rapidă doar cu buletinul!!
Dotările masini:
ABS
Airbaguri față, lateral și altele
Anvelope de iarnă
Anvelope de vară
Asistent la pornirea în pantă
Asistent pentru faza lungă
Avertizor de distanță
Bluetooth
Climatizare automată
Computer de bord
Cotieră
DAB radio
Dispozitiv antidemaraj electric
Ecran tactil
ESP
Faruri cu leduri
Faruri de ceață
Fază lungă fără orbire
Filtru de particule
Garanție
Geamuri electrice
Instrumentar de bord complet digital
Intrare fără cheie
Isofix (puncte de prindere a scaunului pentru copii)
Închidere centralizată
Jante de aliaj
Limitator de viteză
Lumini diurne
Manual de service
Oglindă laterală electrică
Oglindă laterală rabatabilă electric
Oglindă retrovizoare interioară cu antiorbire, automată
Port USB
Recunoașterea indicatoarelor de circulație
Regulator de viteză
Senzor de lumini
Senzor de ploaie
Servodirecție
Set pentru mâini libere
Sistem de alarmă
Sistem de apel de urgență
Sistem de avertizare la părăsirea benzii
Sistem de avertizare pentru oboseală
Sistem de control al presiunii din anvelope
Sistem de control al tracțiunii
Sistem de navigare
Sistem de pornire/oprire automată
Şine portbagaj plafon
Tracțiune față
Vehicul pentru nefumători
Volan îmbrăcat în piele
Volan multifuncțional
Km garantați și justificati cu cartea service si facturi de întreținere și trecuți pe factura de achiziție !
Masina a fost foarte bine întreținută și rulează perfect !
//Finantare//Buy-Back//Factura//Km Garantati //Revizie Efectuată//Test Drive
Finantam:
*persoane cu ISTORIC NEGATIV IN BIROUL DE CREDIT
*venituri din STRAINATATE (CONTRACT DE MUNCA, DIURNE, COMUNITATE
Locația noastră se afla in Cluj-Napoca centura Apahida chiar lângă benzinăria OMV , intrarea se face din strada Sub Coasta
* Top Auto Transilvania depune eforturile necesare pentru ca informaţiile oferite în anunţurile postate să fie corecte şi actuale.
Top Auto Transilvania nu isi asuma raspunderea pentru eventualele erori neintentionate sau accidentale."
peugeot,308,2 290 €,1 397 cm³,98 CP,GPL,Break,201 000 km,Gri,2012,Manuala,"Peugeot 308 SW
1.4 VTi 98cp
2012
201,000km
GPL STAG cu rezervor STEP 44l montat in 04/2024 (aproximativ 30,000km rulati)
Pret 2800€"
peugeot,3008,15 900 €,1 499 cm³,131 CP,Diesel,SUV,176 000 km,Negru,2021,Automata,"PEUGEOT 3008 ALLURE PACK 1.5HDi 130cp  176000 km
Fabricaie 2021 – Prima inmatriculare in Franta la 18.03.2021
Prima inmatriculare in Romania 11.06.2025
*Schimbat distributie la 165600 km,
*Ultimul schimb ulei motor si filtre la 169000 km
*   176000 km acum   VERIFICABILI
*SERIE SASIU: VF3MCYHZUMS019830
*   Stare impecabila atat estetic cat si tehnic
*DOTARI:
*Keyless Go Pack
* Keyless entry - 2 chei
*Camera video marsharier
*Geamuri fumurii din fabrica
*Cui remorcare detasabil
*Cutie Automata - 8+1
*Lumini de ZI - Daylight - Led
*Faruri si Stopuri Led Technology-
*Jante R18  inch Originale - anvelope AllSeason
*Airbaguri frontale - laterale fata - cortina
*Bord virtual
*Navigatie inclusiv Romania
*Lumini Ambientale-Manere/Habitaclu Picioare
*Sistem activ franare urgenta
*Sistem avertizare pre-coliziune
*Sistem monitorizare stare sofer
*Apelare automata 112
*Apple Carplay / Android Auto
*Conectare Bluetooth
*Scaune Sport
*Functia cornering
*Oglinzi electrice heliomate
*Asistenta la coborare
*Volan multifunctional
*Asistenta Parcare
*Limitator viteza
*Frana parcare electrica
*Servodirectie
*Cruise Control
*Senzori ploaie/lumini
*Senzori parcare FATA/SPATE
*Sistem navigatie  - Full Europa
*Asistenta Unghi Mort
*Bare longitudinale
*Isofix
*Follow me home
*Afisaj viteza electronica
*Oglinda retrovizoare functie antiorbire
*Geamuri electrice
*Torpedou REFRIGERAT
*Euro 6
*Senzori presiune Roti !
*ROATA REZERVA NOUA
* Incalzire scaune fata prin huse
*CADOU Bare Transversale THULE - NOI
SI - sistem CAMERE VIDEO FATA/SPATE ULTRA 4K - INREGISTRARE PERMANENT-ARHIVA"
peugeot,308,6 999 €,1 499 cm³,N/A,Diesel,Hatchback,180 000 km,Alb,2019,Manuala,"Peugeot 308
2019
1,5 diesel 102cp
180k km
Optiunile se vad in poze majoritatea
Masina are distributia schimbata (lant mai gros)
Adblue anulat complet , soft refacut profesional pentru a nu intervenii erori.
Consum mic , ideala atat pentru oras cat si pentru exterior , foarte usor de condus.
Pentru intrebari si vizionari ma puteti contacta telefonic."
peugeot,208,6 899 €,1 598 cm³,200 CP,Benzina,Coupe,172 100 km,Alb,2014,Manuala,"Peugeot 208 1.6 THP GTi 200 CP Euro 5
Fabricație 11.2014 Carte service la zi.
Adresa din Germania recent, un proprietar.
Arată foarte bine, fără incidente, aspect îngrijit.
Are multe dotări printre care : 2 rânduri de roti cu jante aliaj unul de vara și unul de iarnă, climatronic, faruri led, pilot, scaune sport GTi încălzite, tapiserie piele + textil, bord îmbrăcat în piele, Navigație, Geamuri electrice, Oglinzi electrice și încălzite, geamuri termice fumurii, computer bord, alarmă, 2 chei, abs, ESP, TLC, pedale sport aluminiu, inserție GTi pe tapiserie și volan, volan piele cu comenzi, proiectoare, senzori lumină, senzori ploaie, senzori parcare, etc."
peugeot,208,4 190 €,1 600 cm³,115 CP,Diesel,Coupe,187 000 km,Gri,2015,Manuala,"PEUGEOT 208 COUPE
An fabricație 2015
Motorizare 1.6 Diesel
Cutie Viteze manuală 5+1 trepte
Normă de poluare Euro 5
Import recent Germania Achiziționată de la propietar persoană fizică , un singur propietar de nouă
186.649 Km , carte service ,Ofer seria VIN pt orice verificare !
Accept orice test , inclusiv Service autorizat!
Arată și funcționează excepțional
Exterior fără rugină , vopsea originală integral
Interior curat , ca nou
Tehnic fără probleme ascunse , mecanic nu necesită investiții
Mașina NU are numere scoase ( numerele sunt puse strict informativ , doar pentru poze )
Se pot scoate numere roșii pe 3 luni!
La cerere mă pot ocupa personal de toate demersurile în vederea Înmatriculării ( Programări nr roșii , dosare , RAR , nr negre , asistență etc ) Fără Pretenții Financiare !!!
Toate actele se finalizează pe loc la momentul vânzării , gratuit !!!
Gamă de dotări : Toate funcționale
- Climă manuală perfect funcțională rece / cald
- Navigație mare Android touchscreen și Bluetooth
- Start & Stop la semafor
- Shift Assist ( asistență la schimbarea optimă a treptelor de viteză )
- Calculator de bord
- Volan reglabil
- Comenzi volan
- Pilot Automat
- Faruri cu xenon & Led
- Faruri automate
- Stopuri Led
- Geamuri electrice
- Oglinzi electrice încălzite
- Senzori de parcare
- Senzori ploaie
- Senzori lumini
- Falow my home
- Închidere centralizată pe telecomandă
- Două rânduri de chei
- ABS / ESP / SRS Airbag
- 12 X Airbag uri
- Pachet lumini ambientale
- Jante R16 cu capace originale , anvelope Impecabile
- Kit rezervă cu compresor
Etc"
peugeot,3008,5 500 €,1 560 cm³,112 CP,Diesel,SUV,226 586 km,N/A,2012,Automata,"motor 1.6 EHDI, 112 CP
2012
Cutie de viteze automata 6+1 + palete schimbatoare
Navigare cu hărți active
Climatizare duală
Senzori de ploaie și lumină
senzori de parcare
placa computerului
Pilot automat + limitator
Senzor Burkary + camera spate
4 geamuri electrice
jaluzelele lunetei
Oglinzi electrice si incalzite
Radio CD + mp3 + AUX + card SD, Bluetooth
Volan din piele + comenzi
frana de parcare electrica
faruri de ceață
!!! Km este in crestere!!!
ABS, ESP, ASR, 8 airbag-uri!!"
peugeot,508,5 400 €,1 560 cm³,112 CP,Diesel,Berlina,213 000 km,Negru,2012,Automata,"*Peugeot 508, 1.6 e-HDi, 2012, cutie automată robotizată – echipare completă*
Vând Peugeot 508 din 2012, motorizare 1.6 e-HDi (diesel, economic și fiabil), cu *cutie automată robotizată* – ideal pentru oraș și drumuri lungi.
*Dotări principale:*
- Volan din piele cu *comenzi integrate și padele* pentru schimbarea treptelor
- *Navigație multimedia actualizată* cu harta României
- Scaune textile confortabile cu *reglaj lombar electric*
- *Faruri automate* + funcție *cornering* pentru vizibilitate sporită în viraje
- Lumini automate + funcție *Follow Me Home / Leave Me Home*
- *Senzori de ploaie*
- *Oglinzi electrice, pliabile și încălzite*
Mașina este îngrijită, bine întreținută, fără probleme majore. Ideală pentru cei care caută confort, tehnologie și consum redus.
Vine echipată cu cauciucuri vara semperit plus un set de iarnă michelin, toate în stare foarte bună.
*Preț negociabil. Se acceptă orice test.*
Pentru detalii suplimentare sau vizionare, nu ezitați să mă contactați."
peugeot,308,4 700 €,1 600 cm³,116 CP,Diesel,Break,270 000 km,Alb,2014,Manuala,"Peugeot 308
An 05.2014
Motor 1.6 diesel
Euro 5
85 kv/116 cp
271000 km
6+1 trepte, manuala
Vopsea alb perlat
Volan piele, multifuncțional
Pilot automat
Navigație mare cu touch-screen
Computer bord
CD player, Usb, aux, Priza 12 v
Închidere centralizata
Start/stop semafor
Funcție Eco
Dublu climatronic
Camera marșarier
Camera pt start/stop
Senzori parcare fata+spate
Senzori lumini
Senzori ștergătoare
Senzori presiune anvelope
Cotiera fata cu suport pahare
Geamuri electrice fata/spate
Oglinzi electrice, încălzite, rabatabile electric
Torpedou frigorific
Abs, esp
Isofix
Poziții Led
Stopuri spate LED
Proiectoare
Cornering
Jante aliaj
Filtru particule activ
Roata rezerva cu toate accesoriile
Carte service la zi
Mașina este import Germania.
Atât interiorul cât și exteriorul arata excelent.
Mașina foarte bine întreținută fără defecte
Motorul funcționează perfect, fara scurgeri de ulei sau alte defecte.
Distribuție schimbată in luna 0.7 .2025
Nu fac schimburi."
peugeot,407,2 300 €,2 720 cm³,204 CP,Diesel,Coupe,188 000 km,Gri,2007,Automata,"VAND PEUGEOT 407 COUPE 2.7HDI V6 BI-TURBO 204cp
KM 100% REALI VERIFICABILI(detin facturi doveditoare + rar). Masina este cumpărată de noua din România.
Cutie automată
Scaune full electrice +memorie
4 locuri
DCC(Adaptive chassis control) 3 niveluri Comfort/Normal/Sport
Jante aliaj 19""
Scaune fata memorie
Toate reviziile la zi
Euro 4
Bi-Xenon adaptiv(lupa virează dupa volan)
Interior piele negru
Oglinzi incalzite + electrice + rabatare electrica din cheie si din interior
Intrare Aux/USB
Sistem sonorizare JBL cu subwoofer de fabrica
Senzori presiune roți
Senzori Ploaie
Senzori lumini
Senzori parcare fata-spate
Scaunele fata-spate sport
Navigatie
Dublu climatronic
Climatizare spate
Intrare auxiliara video
Geamuri cu tentă fumurie spate
Comenzi vocale
Cotiera cu reglaj
Torpedou refrigerat
Faruri de ceață
Follow me home
Închidere centralizata
Comenzi volan
Spalator faruri incalzite
Abs
Traction control
Volan reglabil inaltime si adancime.
Pilot automat(limitator, accelerează si scade viteza din buton)
Motor si cutie impecabila, 188.xxx km reali verificabili(facturi si rar).
In ultimul timp s au investit bani în masina, schimbat tot pe fata ce tine de direcție.(detin facturi). +bucse poliuretanice brate
Schimburi făcute la 10.000 km
Discuri fata +placute noi
Dețin pentru masina si un set de AIRRIDE cu toate componentele (butelie, compresor etc) gata pentru montaj.
Distributie si turbine schimbate în urma cu 20000 km, detin facturi/poze. Suport motor spate nou. Radiator apa/radiator clima si ventilator nou.
Stare mecanica si interior ireproșabilă, necesita mica atenție pe exterior.
Pentru mai multe poze sau detalii pot fi contactat telefonic/whatsapp la orice ora.
OFER FISCAL PE LOC, asigurare pana in ianuarie 2026!!
Se vinde doar cu perfectarea actelor.
TEL: 07******40"
peugeot,307 SW,700 €,1 900 cm³,N/A,Diesel,Break,245 000 km,Verde,N/A,Manuala,"Mașina Ruleza zilnic
Cu ITP Valabil
Proprietar se oferă fiscal det la tel"
peugeot,508,7 990 €,1 997 cm³,200 CP,Hibrid,Break,169 000 km,Negru,2013,Automata,"-Peugeot 508 RXH HYBRID-
*An fabricatie 03.2013
*Motorizare 2.0HDI 163CP+37 HYBRID
*Cutie viteze automata+padele 6+1
*Norma poluare EURO 5
*KM 169000- Carte service la zi!
*Jante aliaj R18, anvelope M+S
*4 moduri de condus:Auto, Sport, 4x4, Zev(electric)
- Numere de zoll valabile! Masina a venit pe roti 2000km !
* Baterie hybrid 90%
-Tehnic, mecanic, estetic in stare impecabila!
-Interior curat , fara miros de tigara sau par de animale.
-Fara erori in bord.
-Absolut toate optiunile perfect functionale.
* VIDEO / poze / raport carvertical - mesaj pe whatsapp.
Dotari de top :
* Climatronic 4 zone
* Sistem audio JBL
* Masaj in scaunul soferului
* Scaune full electrice+memorii
* Bi-xenon adaptiv+cornering
* Navigatie 3D full Europa
* Key less go
* Key less entry
* Senzori presiune roti
* Senzori ploaie
* Senzori lumina
* Incalzire in scaune
* Scaune fata electrice
* Head-up display
* Led (Lumini de zi + stopuri spate)
* Pilot automat
* Asistenta la parcarea laterala
* Senzori parcare fata-spate
* Limitator de viteza
* Navigatie
* Computer bord
* Comenzi volan
* Cotiera fata+spate
* Oglinda retrovizoare heliomata
* Geamuri electrice
* Usb-Bluetooth-Aux
* Abs
* ESP
* Servo directie
* Oglinzi electrice, incalzite si retractabile automat
* Folow me home
* Geamuri spate ionizate
* Airbag-uri frontale,laterale, scaune, cortina
* Pachet lumini ambientale LED"
peugeot,208,7 850 €,1 199 cm³,83 CP,Benzina,Hatchback,75 900 km,Gri,2019,Manuala,"Peugeot 208 1.2VTI Signature 75903km
Lumini de zi LED, proiectoare ceață, stopuri LED, geamuri față/spate cu acționare electrică, oglinzi retrovizoare cu reglaj electric și încălzite, închidere centralizată cu telecomandă, computer de bord, comenzi volan, cruise control cu limitator viteză, sistem navigație cu Bluetooth/USB, priză 12v, aer condiționat, funcție mod Eco, oglindă retrovizoare anti-orbire, asistență la pornirea din rampă, senzori parcare, cameră marșarier."
peugeot,5008,11 750 €,1 198 cm³,130 CP,Benzina,SUV,70 000 km,Albastru,2018,Manuala,"De vanzare Peugeot 5008 cu 7 locuri, 2018, luna 12, motor 1.2 benzina, 130Hp,70,000km, recent adus in tara din Franța, 11750 euro . Detalii la nr 07******21 (Oradea)"
peugeot,207,1 200 €,1 598 cm³,120 CP,Benzina,Hatchback,212 000 km,Albastru,2009,Manuala,"Peugeot 207 , an fabricație 2009, motor 1,6 benzina  cu 120 de  cai, Euro 5
Import Germania, se pot elibere numere rosii in timpul săptămânii
Cutie  manuala 5+1 trepte
Aer condiționat
Board computer
Radio Cd
Geamuri electrice
Oglinzi reglabile electric
ABS, ESP
6 X Air-bag
Inchidere centralizată
Jante originale aliaj R16
Atenție ! Motorul merge întrerupt, se bâlbâie. Preț Fix"
peugeot,Expert,4 300 €,2 000 cm³,120 CP,Diesel,Minibus,305 000 km,Negru,2011,Manuala,"Peugeot Expert 2.0HDI 120CP An 2011 în stare perfecta de funcționare,acte valabile
Mașina este de 5 locuri plus Marfă
Dotări
Închidere centralizată
Climatronic
Computer bord
Pilot Automat
Navigație
Geamuri electrice
Cârlig tractare
Camera Masalier
Mai multe det la tel"
peugeot,Boxer,4 200 €,2 300 cm³,130 CP,Diesel,Monovolum,700 000 km,Alb,2014,Manuala,"Vând Peugeot Boxer, anul fabricației 2014, motor 2.3 D, multiple piese schimbate, intră greu in viteza a doua."
peugeot,3008,29 650 €,1 199 cm³,145 CP,Hibrid,SUV,11 000 km,Albastru,2024,Automata,"Vand, nu schimb cu absolut nimic!
Pret in lei la curs BNR.
Cumparata de noua de la reprezentanta pe persoana fizica !  Sunt proprietar in acte.  Garantie pana in septembrie 2028 cu posibilitate de prelungire, contra cost, la reprezentante.
Este varianta hybrid cu motor termic 136 CP (distributia pe lant) si motor electric 9 CP. Motorul electric e folosit exclusiv la pornirea de pe loc, la mersul inapoi, la viteze mici in oras si impreuna cu motorul termic, la viteze mari.
A fost efectuata doar revizia de 1 an.
Ținută în garaj. Impecabila exterior si interior. Nu a fost implicata in evenimente rutiere, nu are elemente revopsite, fara nicio zgarietura.  Nu s-a fumat in interior.
DOTARI STANDARD :
- Culoare Albastru Ingaro
- Tapiterie “Crispy” cu elemente din piele ecologica si materiale textile
- Jante aliaj „diamond cut” de 19“ YARI, anvelope 225/ 55 R19 103V
- Oglinda interioara electrocromica
- 3 prize 12 V (pe consola centrala, pe partea din spate a consolei centrale si in portbagaj)
- Faruri cu tehnologie Peugeot cu lumini de zi Eco LED
- Stopuri cu lumini LED si semnatura luminoasa cu 3 “gheare”, specifica marcii
- PEUGEOT i-Cockpit® Panoramic cu ecran dual HD (2 x 10'')
- Peugeot i-Connect: DAB radio, Bluetooth® (conexiune pentru 2 telefoane smartphone), Wireless Mirror Screen (Apple CarPlay™ / Android Auto™); 1 priza USB tip C (Date & Incarcare),
- Sistem acces fara cheie cu blocare și deblocare „de proximitate”
- Aer conditionat automat cu 2 zone
- Oglinzi exterioare rabatabile electric, reglabile automat la mersul inapoi,  incalzite si cu iluminare de curtoazie
- Airbag-uri pentru sofer si pasager, airbag-uri laterale fata, airbag-uri cortina
- ESP (Program electronic de stabilitate) + ABS (sistem de franare antiblocare)
- Detector indirect presiune pneuri
- Sistem ISOFIX si Top Tether pe scaunele laterale din spate
- Frana de mana electrica, automata.
- Pachet Siguranta Plus: Cruise Control / Limitator de viteza, Sistem avansat de franare de urgenta cu camera video si radar, Alerta activa mentinere banda de mers, Recunoastere extinsa semne circulatie si recunoastere semne limitare viteza, Alerta atentie sofer
- Geamuri electrice fata si spate, secventiale si antiprindere
- Scaun sofer certificat AGR: reglare manuala a lungimii, cu reglare a pernei scaunului si suport pneumatic lombar; Scaune fata incalzite
DOTARI OPTIONALE :
- Pachet Navigatie Panoramica: Peugeot i-Cockpit® Panoramic cu ecran HD de 21’’ • PEUGEOT i-Connect Advanced : • Navigatie conectata 3D • Recunoastere vocala a limbajului natural• 3 prize USB: 1 USB C (date & incarcare & date), 2 USB C (incarcare) in spate • Incarcator wireless (15 W)
- Camere 360° Vision & Pachet Drive Assist: VisioPark 360°: 4 camera HD & asistenta la parcare fata/ spate; Oglinzi exterioare incalzite si rabatabile electric cu iluminare de apropiere de curtoazie si indexare la marsarier; Cruise Control Adaptiv cu functie Stop & Go; Detectare trafic din spate: Detector de unghi mort si asistenta la schimbarea benzii de mers; Alerta la traficul transversal din spate; Faza lunga automata; Volan din piele compact cu comenzi integrate Volan incalzit; Alarama perimetrala, volumetrica si anti-ridicare; Super inchidere centralizata
-  Grip Control, Anvelope all season Michelin, Parbriz incalzit, Volan incalzit, Plasa de siguranta
- Kit de reparatie pana fara cutie de depozitare"
peugeot,508,6 500 €,1 998 cm³,200 CP,Hibrid,Berlina,235 000 km,Alb,2013,Automata,"Persoana fizica vând Peugeot Rxh 4*4 hybrid4 2013  stare foarte bună tehnic și estetic 235000km rulați adusă din Germania mașina de familie, carte servis la zii.Dovedind cu facturi toate operațiunile făcute la mașină.Masina merge bine toate dotările sunt funcționale. Pentru detalii sunați vă rog la nr 07******24"
peugeot,207,3 200 €,1 568 cm³,215 CP,Benzina,Hatchback,293 000 km,N/A,2009,Manuala,"Peugeot 207 RC 1.6 THP 174cp
An 2009
Blowoff
293.000 km
Faruri Xenon
Jante R18
Oglinzi rabatabile electric
Scaune scoica alcantara
Parbriz heliomat
Oglinda heliomata
Climatronic A/C
Senzor temperatura ulei
Masina ruleaza foarte bine, a fost  adusa pe roti, nerulata in Romania, provenita din Danemarca.
Perfecta pentru proiect deoarece este la un pret foarte mic fata de restul pietei!
Pentru mai multe detalii va rog sa ma contactati!
Accept si unele schimburi"
peugeot,207,2 250 €,1 596 cm³,N/A,Benzina,Break,192 000 km,Gri,2008,Manuala,Vând Peugeot 207 SW din 2008 Motor 1.6 benzină 192.000 km mașina este adusă din Germania
peugeot,508,6 500 €,1 999 cm³,180 CP,Diesel,Berlina,267 000 km,Negru,2015,Automata,"Vand Peugeot 2.0 blueHdi 180cp, 2015 , inmatriculata in Romania
267000km
Cutie automata Aisin in 6 trepte
Dotari:
-scaune cu reglaj full electric si reglaj lombar
-interior full piele
-incalzire scaune fata
-faruri LED
-reglare automata a nivelului la care lumineaza farurile
-functie de auto-comutare intre faza scurta si faza lunga
-senzori de parcare+ unghi mort
-keyless entry / keyless go, functia de keyless entry este functionala atat pentru deblocarea cat si blocarea masinii pe toate cele 4 usi
-dublu climatronic
-lumini interioare toate LED
-semnalizari laterale in oglinzi
-padele volan pentru schimbatul treptelor de viteza
-bluetooth audio si media
-am schimbat uleiul din cutie acum 2 ani
-distributie si pompa de apa schimbate la 220 000 km
-curea accesorii schimbata anul trecut
Masina se prezinta in stare buna
Pretul este usor negociabil.
Nu ma intereseaza schimburi, masina se vinde pentru ca am cumparat alta masina."
peugeot,208,5 490 €,1 600 cm³,100 CP,Diesel,Hatchback,216 000 km,Gri,2015,Manuala,"NOU IN STOC – PEUGEOT 208 – 1.6 HDI 100 CP – EURO 6 – 2015
Import recent din Danemarca. Masina neinmatriculata.
Pret: 5490 euro
Se vinde cash sau in rate prin TBI Bank, doar cu buletinul.
Numere rosii oferite la cerere. Se poate pleca cu masina pe loc.
Detalii tehnice:
•	An fabricatie: 2015
•	Kilometraj: 216000 km
•	Motorizare: 1.6 HDI Diesel, 100 CP, Euro 6
•	Cutie manuala, 5 trepte
•	Tractiune fata
•	Viteza maxima: 187 km/h
•	Consum mixt: aproximativ 3.3 l/100 km
•	Culoare: gri metalizat
•	Seria de sasiu: VF3CCBHY6FT134412
Dotari principale:
•	Climatizare automata
•	Pilot automat si limitator de viteza
•	Oglinzi electrice si incalzite
•	Geamuri electrice fata si spate
•	Volan multifunctional
•	Computer de bord
•	Sistem Start/Stop
•	Isofix pentru scaune copii
Stare tehnica foarte buna. Masina verificata complet.
Oferim garantie 120 zile pentru motor si cutie.
Transport disponibil oriunde in Romania.
TotImportAuto – Cugir, Jud. Alba"
peugeot,308,8 700 €,1 500 cm³,131 CP,Diesel,Break,130 231 km,Alb,2020,Automata,"Peugeot 308 Automat
8+1 Trepte
Consum 4,5%
An fabricație: 2020
Motorizare: Diesel /1.5 / 130CP
130231 km
Dotări:
Apple Carplay
Android Auto
Bluetooth
Radio
Sistem hands-free
Port USB
Sistem navigatie
Monitor cu touch screen
Control vocal
Climatronic 2 zone
Climatizare spate
Scaune sport fata
Cotiera (fata)
Volan piele
Volan sport
Volan cu comenzi
Volan multifunctional
Volan cu padele
Incalzire cu reglare automata
Senzor ploaie
Senzori lumini
Senzor temperatură
Geamuri electrice fata
Geamuri electrice spate
Privacy glass
Stergatoare parbriz
Pilot automat
Faruri LED
Bord digital
Senzori parcare fata
Senzori parcare spate
Camera parcare 240*
Oglinzi exterioare cu reglare electrica
Oglinzi exterioare incalzite
Oglinzi exterioare rabatabile electric
Asistenta schimbare banda
Lane assist
Controlul tractiunii
Asistenta in panta
Sistem recunoastere indicatoare de viteza
Sistem recunoastere semne trafic
Faruri cu temporizator
Lumini de zi
Lumini de zi LED
Faruri ceata
Stopuri LED
Follow me home
Iluminare interioara LED
Sistem Start/Stop
Senzori presiune roti
Frana parcare electrica
Servodirectie
ABS
Active lane control assistant
Apelare automata 112
Airbag sofer
Airbag scaun pasager
Isofix
VF3LCYHZRLS205128
Recent adusă, mașina nu necesită nici o investiție!
Import Franța.
Sunt disponibile 5 autoturisme marca Peugeot 308, 2020, automat, cu prețuri cuprinse între 8700 și 9700 euro negociabil, depinzând de opțiuni și km.
Km fiind de la 130.000 până la 180.000
Mai multe detalii la numărul de telefon."
